asic_0_1_96.Threshold:	577
asic_0_1_97.Threshold:	573
asic_0_1_98.Threshold:	581
asic_0_1_99.Threshold:	581
asic_0_1_106.Threshold:	593
asic_0_1_107.Threshold:	565
asic_0_1_108.Threshold:	436
asic_0_1_109.Threshold:	441
asic_0_1_110.Threshold:	569
asic_0_1_111.Threshold:	569
asic_0_1_112.Threshold:	453
asic_0_1_113.Threshold:	565
asic_0_1_114.Threshold:	573
asic_0_1_115.Threshold:	581
asic_0_1_116.Threshold:	581
asic_0_2_0.Threshold:	562
asic_0_2_1.Threshold:	564
asic_0_2_2.Threshold:	562
asic_0_2_3.Threshold:	543
asic_0_2_4.Threshold:	553
asic_0_2_5.Threshold:	562
asic_0_2_6.Threshold:	530
asic_0_2_7.Threshold:	540
asic_0_2_8.Threshold:	544
asic_0_2_9.Threshold:	535
asic_0_2_10.Threshold:	551
asic_0_2_11.Threshold:	550
asic_0_2_12.Threshold:	539
asic_0_2_13.Threshold:	548
asic_0_2_14.Threshold:	556
asic_0_2_15.Threshold:	556
asic_0_2_16.Threshold:	562
asic_0_2_17.Threshold:	588
asic_0_2_18.Threshold:	415
asic_0_2_19.Threshold:	532
asic_0_2_20.Threshold:	563
asic_0_2_21.Threshold:	564
asic_0_2_22.Threshold:	572
asic_0_2_23.Threshold:	525
asic_0_2_24.Threshold:	556
asic_0_2_25.Threshold:	551
asic_0_2_26.Threshold:	548
asic_0_2_27.Threshold:	539
asic_0_2_28.Threshold:	550
asic_0_2_29.Threshold:	543
asic_0_2_30.Threshold:	437
asic_0_2_31.Threshold:	551
asic_0_2_32.Threshold:	555
asic_0_2_33.Threshold:	554
asic_0_2_34.Threshold:	549
asic_0_2_35.Threshold:	546
asic_0_2_36.Threshold:	552
asic_0_2_37.Threshold:	588
asic_0_2_38.Threshold:	421
asic_0_2_39.Threshold:	537
asic_0_2_40.Threshold:	564
asic_0_2_41.Threshold:	544
asic_0_2_42.Threshold:	412
asic_0_2_43.Threshold:	421
asic_0_2_44.Threshold:	546
asic_0_2_45.Threshold:	547
asic_0_2_46.Threshold:	552
asic_0_2_47.Threshold:	553
asic_0_2_48.Threshold:	536
asic_0_2_49.Threshold:	427
asic_0_2_50.Threshold:	558
asic_0_2_51.Threshold:	413
asic_0_2_52.Threshold:	532
asic_0_2_53.Threshold:	564
asic_0_2_54.Threshold:	556
asic_0_2_55.Threshold:	559
asic_0_2_56.Threshold:	551
asic_0_2_57.Threshold:	422
asic_0_2_58.Threshold:	558
asic_0_2_59.Threshold:	552
asic_0_2_60.Threshold:	422
asic_0_2_61.Threshold:	429
asic_0_2_62.Threshold:	558
asic_0_2_63.Threshold:	550
asic_0_2_64.Threshold:	541
asic_0_2_65.Threshold:	436
asic_0_2_66.Threshold:	542
asic_0_2_67.Threshold:	420
asic_0_2_68.Threshold:	564
asic_0_2_69.Threshold:	534
asic_0_2_70.Threshold:	559
asic_0_2_71.Threshold:	539
asic_0_2_72.Threshold:	561
asic_0_2_73.Threshold:	549
asic_0_2_74.Threshold:	534
asic_0_2_75.Threshold:	536
asic_0_2_76.Threshold:	550
asic_0_2_77.Threshold:	551
asic_0_2_78.Threshold:	556
asic_0_2_79.Threshold:	534
asic_0_2_80.Threshold:	562
asic_0_2_81.Threshold:	558
asic_0_2_82.Threshold:	574
asic_0_2_83.Threshold:	543
asic_0_2_84.Threshold:	541
asic_0_2_85.Threshold:	429
asic_0_2_86.Threshold:	547
asic_0_2_87.Threshold:	430
asic_0_2_88.Threshold:	437
asic_0_2_89.Threshold:	531
asic_0_2_90.Threshold:	564
asic_0_2_91.Threshold:	555
asic_0_2_92.Threshold:	555
asic_0_2_93.Threshold:	554
asic_0_2_94.Threshold:	570
asic_0_2_95.Threshold:	546
asic_0_2_96.Threshold:	540
asic_0_2_97.Threshold:	434
asic_0_2_98.Threshold:	417
asic_0_2_99.Threshold:	546
asic_0_2_100.Threshold:	430
asic_0_2_101.Threshold:	415
asic_0_2_102.Threshold:	561
asic_0_2_103.Threshold:	419
asic_0_2_104.Threshold:	548
asic_0_2_105.Threshold:	562
asic_0_2_106.Threshold:	558
asic_0_2_107.Threshold:	546
asic_0_2_108.Threshold:	551
asic_0_2_109.Threshold:	566
asic_0_2_110.Threshold:	554
asic_0_2_111.Threshold:	550
asic_0_2_112.Threshold:	549
asic_0_2_113.Threshold:	426
asic_0_2_114.Threshold:	428
asic_0_2_115.Threshold:	568
asic_0_2_116.Threshold:	558
asic_0_2_117.Threshold:	551
asic_0_2_118.Threshold:	426
asic_0_2_119.Threshold:	534
asic_0_2_120.Threshold:	566
asic_0_2_121.Threshold:	533
asic_0_2_122.Threshold:	418
asic_0_2_123.Threshold:	560
asic_0_2_124.Threshold:	423
asic_0_2_125.Threshold:	550
asic_0_2_126.Threshold:	545
asic_0_2_127.Threshold:	534
asic_0_3_0.Threshold:	555
asic_0_3_1.Threshold:	426
asic_0_3_2.Threshold:	566
asic_0_3_3.Threshold:	566
asic_0_3_4.Threshold:	558
asic_0_3_5.Threshold:	566
asic_0_3_6.Threshold:	438
asic_0_3_7.Threshold:	553
asic_0_3_8.Threshold:	575
asic_0_3_9.Threshold:	437
asic_0_3_10.Threshold:	572
asic_0_3_11.Threshold:	565
asic_0_3_12.Threshold:	574
asic_0_3_13.Threshold:	426
asic_0_3_14.Threshold:	579
asic_0_3_15.Threshold:	562
asic_0_3_16.Threshold:	584
asic_0_3_17.Threshold:	434
asic_0_3_18.Threshold:	580
asic_0_3_19.Threshold:	550
asic_0_3_20.Threshold:	563
asic_0_3_21.Threshold:	433
asic_0_3_22.Threshold:	430
asic_0_3_23.Threshold:	546
asic_0_3_24.Threshold:	551
asic_0_3_25.Threshold:	556
asic_0_3_26.Threshold:	565
asic_0_3_27.Threshold:	538
asic_0_3_28.Threshold:	559
asic_0_3_29.Threshold:	439
asic_0_3_30.Threshold:	579
asic_0_3_31.Threshold:	426
asic_0_3_32.Threshold:	551
asic_0_3_33.Threshold:	425
asic_0_3_34.Threshold:	552
asic_0_3_35.Threshold:	439
asic_0_3_36.Threshold:	442
asic_0_3_37.Threshold:	438
asic_0_3_38.Threshold:	536
asic_0_3_39.Threshold:	553
asic_0_3_40.Threshold:	418
asic_0_3_41.Threshold:	554
asic_0_3_42.Threshold:	430
asic_0_3_43.Threshold:	443
asic_0_3_44.Threshold:	556
asic_0_3_45.Threshold:	426
asic_0_3_46.Threshold:	548
asic_0_3_47.Threshold:	428
asic_0_3_48.Threshold:	566
asic_0_3_49.Threshold:	425
asic_0_3_50.Threshold:	550
asic_0_3_51.Threshold:	569
asic_0_3_52.Threshold:	547
asic_0_3_53.Threshold:	560
asic_0_3_54.Threshold:	576
asic_0_3_55.Threshold:	558
asic_0_3_56.Threshold:	554
asic_0_3_57.Threshold:	447
asic_0_3_58.Threshold:	423
asic_0_3_59.Threshold:	447
asic_0_3_60.Threshold:	572
asic_0_3_61.Threshold:	423
asic_0_3_62.Threshold:	560
asic_0_3_63.Threshold:	555
asic_0_3_64.Threshold:	555
asic_0_3_65.Threshold:	562
asic_0_3_66.Threshold:	443
asic_0_3_67.Threshold:	556
asic_0_3_68.Threshold:	542
asic_0_3_69.Threshold:	563
asic_0_3_70.Threshold:	447
asic_0_3_71.Threshold:	434
asic_0_3_72.Threshold:	430
asic_0_3_73.Threshold:	428
asic_0_3_74.Threshold:	433
asic_0_3_75.Threshold:	574
asic_0_3_76.Threshold:	562
asic_0_3_77.Threshold:	561
asic_0_3_78.Threshold:	555
asic_0_3_79.Threshold:	422
asic_0_3_80.Threshold:	442
asic_0_3_81.Threshold:	436
asic_0_3_82.Threshold:	562
asic_0_3_83.Threshold:	444
asic_0_3_84.Threshold:	554
asic_0_3_85.Threshold:	443
asic_0_3_86.Threshold:	440
asic_0_3_87.Threshold:	562
asic_0_3_88.Threshold:	553
asic_0_3_89.Threshold:	424
asic_0_3_90.Threshold:	563
asic_0_3_91.Threshold:	441
asic_0_3_92.Threshold:	442
asic_0_3_93.Threshold:	437
asic_0_3_94.Threshold:	442
asic_0_3_95.Threshold:	572
asic_0_3_96.Threshold:	570
asic_0_3_97.Threshold:	575
asic_0_3_98.Threshold:	434
asic_0_3_99.Threshold:	445
asic_0_3_100.Threshold:	557
asic_0_3_101.Threshold:	428
asic_0_3_102.Threshold:	438
asic_0_3_103.Threshold:	566
asic_0_3_104.Threshold:	435
asic_0_3_105.Threshold:	451
asic_0_3_106.Threshold:	422
asic_0_3_107.Threshold:	570
asic_0_3_108.Threshold:	435
asic_0_3_109.Threshold:	438
asic_0_3_110.Threshold:	442
asic_0_3_111.Threshold:	576
asic_0_3_112.Threshold:	429
asic_0_3_113.Threshold:	440
asic_0_3_114.Threshold:	566
asic_0_3_115.Threshold:	554
asic_0_3_116.Threshold:	558
asic_0_3_117.Threshold:	562
asic_0_3_118.Threshold:	566
asic_0_3_119.Threshold:	438
asic_0_3_120.Threshold:	571
asic_0_3_121.Threshold:	570
asic_0_3_122.Threshold:	580
asic_0_3_123.Threshold:	574
asic_0_3_124.Threshold:	440
asic_0_3_125.Threshold:	580
asic_0_3_126.Threshold:	550
asic_0_3_127.Threshold:	455
asic_0_4_11.Threshold:	513
asic_0_4_12.Threshold:	517
asic_0_4_13.Threshold:	513
asic_0_4_14.Threshold:	509
asic_0_4_15.Threshold:	509
asic_0_4_16.Threshold:	501
asic_0_4_17.Threshold:	517
asic_0_4_18.Threshold:	525
asic_0_4_19.Threshold:	505
asic_0_4_20.Threshold:	525
asic_0_4_21.Threshold:	513
asic_0_4_28.Threshold:	805
asic_0_4_29.Threshold:	517
asic_0_4_30.Threshold:	445
asic_0_4_31.Threshold:	405
asic_0_4_32.Threshold:	521
asic_0_4_33.Threshold:	501
asic_0_4_34.Threshold:	505
asic_0_4_35.Threshold:	509
asic_0_4_36.Threshold:	509
asic_0_4_37.Threshold:	453
asic_0_4_38.Threshold:	357
asic_0_4_89.Threshold:	449
asic_0_4_90.Threshold:	361
asic_0_4_91.Threshold:	361
asic_0_4_92.Threshold:	357
asic_0_4_93.Threshold:	449
asic_0_4_94.Threshold:	429
asic_0_4_95.Threshold:	505
asic_0_4_96.Threshold:	349
asic_0_4_97.Threshold:	693
asic_0_4_98.Threshold:	515
asic_0_4_99.Threshold:	453
asic_0_4_106.Threshold:	429
asic_0_4_107.Threshold:	521
asic_0_4_108.Threshold:	501
asic_0_4_109.Threshold:	405
asic_0_4_110.Threshold:	505
asic_0_4_111.Threshold:	507
asic_0_4_112.Threshold:	505
asic_0_4_113.Threshold:	445
asic_0_4_114.Threshold:	393
asic_0_4_115.Threshold:	511
asic_0_4_116.Threshold:	405
asic_0_5_0.Threshold:	606
asic_0_5_1.Threshold:	472
asic_0_5_2.Threshold:	470
asic_0_5_3.Threshold:	585
asic_0_5_4.Threshold:	482
asic_0_5_5.Threshold:	480
asic_0_5_6.Threshold:	601
asic_0_5_7.Threshold:	474
asic_0_5_8.Threshold:	470
asic_0_5_9.Threshold:	478
asic_0_5_10.Threshold:	478
asic_0_5_11.Threshold:	608
asic_0_5_12.Threshold:	598
asic_0_5_13.Threshold:	478
asic_0_5_14.Threshold:	469
asic_0_5_15.Threshold:	473
asic_0_5_16.Threshold:	473
asic_0_5_17.Threshold:	466
asic_0_5_18.Threshold:	598
asic_0_5_19.Threshold:	481
asic_0_5_20.Threshold:	468
asic_0_5_21.Threshold:	594
asic_0_5_22.Threshold:	465
asic_0_5_23.Threshold:	480
asic_0_5_24.Threshold:	480
asic_0_5_25.Threshold:	482
asic_0_5_26.Threshold:	610
asic_0_5_27.Threshold:	622
asic_0_5_28.Threshold:	603
asic_0_5_29.Threshold:	473
asic_0_5_30.Threshold:	470
asic_0_5_31.Threshold:	604
asic_0_5_32.Threshold:	492
asic_0_5_33.Threshold:	608
asic_0_5_34.Threshold:	473
asic_0_5_35.Threshold:	608
asic_0_5_36.Threshold:	476
asic_0_5_37.Threshold:	486
asic_0_5_38.Threshold:	478
asic_0_5_39.Threshold:	474
asic_0_5_40.Threshold:	481
asic_0_5_41.Threshold:	582
asic_0_5_42.Threshold:	464
asic_0_5_43.Threshold:	482
asic_0_5_44.Threshold:	473
asic_0_5_45.Threshold:	473
asic_0_5_46.Threshold:	447
asic_0_5_47.Threshold:	471
asic_0_5_48.Threshold:	470
asic_0_5_49.Threshold:	462
asic_0_5_50.Threshold:	485
asic_0_5_51.Threshold:	473
asic_0_5_52.Threshold:	477
asic_0_5_53.Threshold:	482
asic_0_5_54.Threshold:	471
asic_0_5_55.Threshold:	482
asic_0_5_56.Threshold:	475
asic_0_5_57.Threshold:	488
asic_0_5_58.Threshold:	596
asic_0_5_59.Threshold:	484
asic_0_5_60.Threshold:	472
asic_0_5_61.Threshold:	465
asic_0_5_62.Threshold:	479
asic_0_5_63.Threshold:	477
asic_0_5_64.Threshold:	488
asic_0_5_65.Threshold:	465
asic_0_5_66.Threshold:	476
asic_0_5_67.Threshold:	592
asic_0_5_68.Threshold:	470
asic_0_5_69.Threshold:	474
asic_0_5_70.Threshold:	482
asic_0_5_71.Threshold:	480
asic_0_5_72.Threshold:	478
asic_0_5_73.Threshold:	470
asic_0_5_74.Threshold:	466
asic_0_5_75.Threshold:	486
asic_0_5_76.Threshold:	479
asic_0_5_77.Threshold:	469
asic_0_5_78.Threshold:	477
asic_0_5_79.Threshold:	604
asic_0_5_80.Threshold:	486
asic_0_5_81.Threshold:	471
asic_0_5_82.Threshold:	474
asic_0_5_83.Threshold:	468
asic_0_5_84.Threshold:	486
asic_0_5_85.Threshold:	452
asic_0_5_86.Threshold:	486
asic_0_5_87.Threshold:	460
asic_0_5_88.Threshold:	502
asic_0_5_89.Threshold:	498
asic_0_5_90.Threshold:	472
asic_0_5_91.Threshold:	474
asic_0_5_92.Threshold:	477
asic_0_5_93.Threshold:	469
asic_0_5_94.Threshold:	478
asic_0_5_95.Threshold:	479
asic_0_5_96.Threshold:	469
asic_0_5_97.Threshold:	470
asic_0_5_98.Threshold:	462
asic_0_5_99.Threshold:	486
asic_0_5_100.Threshold:	472
asic_0_5_101.Threshold:	486
asic_0_5_102.Threshold:	466
asic_0_5_103.Threshold:	474
asic_0_5_104.Threshold:	484
asic_0_5_105.Threshold:	479
asic_0_5_106.Threshold:	474
asic_0_5_107.Threshold:	458
asic_0_5_108.Threshold:	476
asic_0_5_109.Threshold:	480
asic_0_5_110.Threshold:	469
asic_0_5_111.Threshold:	472
asic_0_5_112.Threshold:	474
asic_0_5_113.Threshold:	474
asic_0_5_114.Threshold:	480
asic_0_5_115.Threshold:	292
asic_0_5_116.Threshold:	474
asic_0_5_117.Threshold:	476
asic_0_5_118.Threshold:	471
asic_0_5_119.Threshold:	476
asic_0_5_120.Threshold:	458
asic_0_5_121.Threshold:	476
asic_0_5_122.Threshold:	307
asic_0_5_123.Threshold:	466
asic_0_5_124.Threshold:	286
asic_0_5_125.Threshold:	481
asic_0_5_126.Threshold:	474
asic_0_5_127.Threshold:	481
asic_1_0_0.Threshold:	544
asic_1_0_1.Threshold:	543
asic_1_0_2.Threshold:	576
asic_1_0_3.Threshold:	426
asic_1_0_4.Threshold:	554
asic_1_0_5.Threshold:	429
asic_1_0_6.Threshold:	548
asic_1_0_7.Threshold:	431
asic_1_0_8.Threshold:	549
asic_1_0_9.Threshold:	550
asic_1_0_10.Threshold:	422
asic_1_0_11.Threshold:	572
asic_1_0_12.Threshold:	548
asic_1_0_13.Threshold:	554
asic_1_0_14.Threshold:	540
asic_1_0_15.Threshold:	562
asic_1_0_16.Threshold:	554
asic_1_0_17.Threshold:	579
asic_1_0_18.Threshold:	555
asic_1_0_19.Threshold:	560
asic_1_0_20.Threshold:	572
asic_1_0_21.Threshold:	550
asic_1_0_22.Threshold:	431
asic_1_0_23.Threshold:	554
asic_1_0_24.Threshold:	576
asic_1_0_25.Threshold:	558
asic_1_0_26.Threshold:	564
asic_1_0_27.Threshold:	576
asic_1_0_28.Threshold:	546
asic_1_0_29.Threshold:	558
asic_1_0_30.Threshold:	568
asic_1_0_31.Threshold:	560
asic_1_0_32.Threshold:	429
asic_1_0_33.Threshold:	541
asic_1_0_34.Threshold:	584
asic_1_0_35.Threshold:	558
asic_1_0_36.Threshold:	556
asic_1_0_37.Threshold:	421
asic_1_0_38.Threshold:	556
asic_1_0_39.Threshold:	569
asic_1_0_40.Threshold:	425
asic_1_0_41.Threshold:	434
asic_1_0_42.Threshold:	430
asic_1_0_43.Threshold:	568
asic_1_0_44.Threshold:	540
asic_1_0_45.Threshold:	414
asic_1_0_46.Threshold:	438
asic_1_0_47.Threshold:	441
asic_1_0_48.Threshold:	544
asic_1_0_49.Threshold:	566
asic_1_0_50.Threshold:	426
asic_1_0_51.Threshold:	568
asic_1_0_52.Threshold:	423
asic_1_0_53.Threshold:	434
asic_1_0_54.Threshold:	554
asic_1_0_55.Threshold:	429
asic_1_0_56.Threshold:	430
asic_1_0_57.Threshold:	563
asic_1_0_58.Threshold:	422
asic_1_0_59.Threshold:	435
asic_1_0_60.Threshold:	547
asic_1_0_61.Threshold:	430
asic_1_0_62.Threshold:	571
asic_1_0_63.Threshold:	564
asic_1_0_64.Threshold:	562
asic_1_0_65.Threshold:	572
asic_1_0_66.Threshold:	549
asic_1_0_67.Threshold:	425
asic_1_0_68.Threshold:	426
asic_1_0_69.Threshold:	552
asic_1_0_70.Threshold:	538
asic_1_0_71.Threshold:	554
asic_1_0_72.Threshold:	546
asic_1_0_73.Threshold:	554
asic_1_0_74.Threshold:	547
asic_1_0_75.Threshold:	418
asic_1_0_76.Threshold:	568
asic_1_0_77.Threshold:	560
asic_1_0_78.Threshold:	434
asic_1_0_79.Threshold:	546
asic_1_0_80.Threshold:	425
asic_1_0_81.Threshold:	446
asic_1_0_82.Threshold:	565
asic_1_0_83.Threshold:	576
asic_1_0_84.Threshold:	558
asic_1_0_85.Threshold:	418
asic_1_0_86.Threshold:	438
asic_1_0_87.Threshold:	563
asic_1_0_88.Threshold:	554
asic_1_0_89.Threshold:	433
asic_1_0_90.Threshold:	558
asic_1_0_91.Threshold:	422
asic_1_0_92.Threshold:	568
asic_1_0_93.Threshold:	566
asic_1_0_94.Threshold:	568
asic_1_0_95.Threshold:	559
asic_1_0_96.Threshold:	422
asic_1_0_97.Threshold:	559
asic_1_0_98.Threshold:	559
asic_1_0_99.Threshold:	567
asic_1_0_100.Threshold:	426
asic_1_0_101.Threshold:	433
asic_1_0_102.Threshold:	450
asic_1_0_103.Threshold:	568
asic_1_0_104.Threshold:	558
asic_1_0_105.Threshold:	558
asic_1_0_106.Threshold:	572
asic_1_0_107.Threshold:	564
asic_1_0_108.Threshold:	566
asic_1_0_109.Threshold:	550
asic_1_0_110.Threshold:	578
asic_1_0_111.Threshold:	534
asic_1_0_112.Threshold:	564
asic_1_0_113.Threshold:	414
asic_1_0_114.Threshold:	554
asic_1_0_115.Threshold:	572
asic_1_0_116.Threshold:	558
asic_1_0_117.Threshold:	558
asic_1_0_118.Threshold:	574
asic_1_0_119.Threshold:	562
asic_1_0_120.Threshold:	558
asic_1_0_121.Threshold:	430
asic_1_0_122.Threshold:	426
asic_1_0_123.Threshold:	558
asic_1_0_124.Threshold:	556
asic_1_0_125.Threshold:	554
asic_1_0_126.Threshold:	568
asic_1_0_127.Threshold:	554
asic_1_1_11.Threshold:	19
asic_1_1_12.Threshold:	19
asic_1_1_13.Threshold:	505
asic_1_1_14.Threshold:	492
asic_1_1_15.Threshold:	19
asic_1_1_16.Threshold:	497
asic_1_1_17.Threshold:	493
asic_1_1_18.Threshold:	397
asic_1_1_19.Threshold:	497
asic_1_1_20.Threshold:	509
asic_1_1_21.Threshold:	497
asic_1_1_28.Threshold:	517
asic_1_1_29.Threshold:	485
asic_1_1_30.Threshold:	493
asic_1_1_31.Threshold:	19
asic_1_1_32.Threshold:	493
asic_1_1_33.Threshold:	19
asic_1_1_34.Threshold:	473
asic_1_1_35.Threshold:	19
asic_1_1_36.Threshold:	497
asic_1_1_37.Threshold:	409
asic_1_1_38.Threshold:	509
asic_1_1_89.Threshold:	509
asic_1_1_90.Threshold:	501
asic_1_1_91.Threshold:	497
asic_1_1_92.Threshold:	493
asic_1_1_93.Threshold:	19
asic_1_1_94.Threshold:	509
asic_1_1_95.Threshold:	505
asic_1_1_96.Threshold:	19
asic_1_1_97.Threshold:	497
asic_1_1_98.Threshold:	493
asic_1_1_99.Threshold:	19
asic_1_1_106.Threshold:	497
asic_1_1_107.Threshold:	509
asic_1_1_108.Threshold:	493
asic_1_1_109.Threshold:	493
asic_1_1_110.Threshold:	509
asic_1_1_111.Threshold:	493
asic_1_1_112.Threshold:	693
asic_1_1_113.Threshold:	19
asic_1_1_114.Threshold:	497
asic_1_1_115.Threshold:	485
asic_1_1_116.Threshold:	19
asic_1_2_0.Threshold:	447
asic_1_2_1.Threshold:	571
asic_1_2_2.Threshold:	564
asic_1_2_3.Threshold:	442
asic_1_2_4.Threshold:	444
asic_1_2_5.Threshold:	576
asic_1_2_6.Threshold:	454
asic_1_2_7.Threshold:	565
asic_1_2_8.Threshold:	566
asic_1_2_9.Threshold:	437
asic_1_2_10.Threshold:	566
asic_1_2_11.Threshold:	570
asic_1_2_12.Threshold:	578
asic_1_2_13.Threshold:	568
asic_1_2_14.Threshold:	433
asic_1_2_15.Threshold:	434
asic_1_2_16.Threshold:	454
asic_1_2_17.Threshold:	581
asic_1_2_18.Threshold:	452
asic_1_2_19.Threshold:	564
asic_1_2_20.Threshold:	450
asic_1_2_21.Threshold:	572
asic_1_2_22.Threshold:	547
asic_1_2_23.Threshold:	578
asic_1_2_24.Threshold:	592
asic_1_2_25.Threshold:	569
asic_1_2_26.Threshold:	582
asic_1_2_27.Threshold:	581
asic_1_2_28.Threshold:	449
asic_1_2_29.Threshold:	574
asic_1_2_30.Threshold:	584
asic_1_2_31.Threshold:	434
asic_1_2_32.Threshold:	580
asic_1_2_33.Threshold:	575
asic_1_2_34.Threshold:	579
asic_1_2_35.Threshold:	435
asic_1_2_36.Threshold:	433
asic_1_2_37.Threshold:	562
asic_1_2_38.Threshold:	456
asic_1_2_39.Threshold:	582
asic_1_2_40.Threshold:	562
asic_1_2_41.Threshold:	572
asic_1_2_42.Threshold:	442
asic_1_2_43.Threshold:	434
asic_1_2_44.Threshold:	572
asic_1_2_45.Threshold:	558
asic_1_2_46.Threshold:	576
asic_1_2_47.Threshold:	563
asic_1_2_48.Threshold:	584
asic_1_2_49.Threshold:	443
asic_1_2_50.Threshold:	580
