Channel, mod_0_Entries, mod_0_OnOff, mod_1_Entries, mod_1_OnOff, mod_2_Entries, mod_2_OnOff,
136, 189, 1, 102, 1, 210, 1
137, 172, 1, 113, 1, 198, 1
138, 165, 1, 124, 1, 192, 1
139, 175, 1, 127, 1, 192, 1
140, 169, 1, 116, 1, 209, 1
141, 186, 1, 138, 1, 201, 1
142, 184, 1, 128, 1, 220, 1
143, 187, 1, 125, 1, 223, 1
144, 217, 1, 147, 1, 216, 1
145, 202, 1, 131, 1, 231, 1
146, 190, 1, 120, 1, 210, 1
147, 177, 1, 119, 1, 245, 1
148, 175, 1, 111, 1, 218, 1
149, 161, 1, 114, 1, 233, 1
150, 167, 1, 99, 1, 215, 1
151, 195, 1, 117, 1, 210, 1
152, 169, 1, 127, 1, 233, 1
153, 174, 1, 90, 1, 228, 1
154, 172, 1, 121, 1, 208, 1
155, 170, 1, 108, 1, 204, 1
156, 162, 1, 103, 1, 192, 1
157, 162, 1, 120, 1, 187, 1
158, 160, 1, 135, 1, 193, 1
159, 160, 1, 111, 1, 200, 1
160, 189, 1, 129, 1, 198, 1
161, 167, 1, 116, 1, 248, 1
162, 160, 1, 122, 1, 213, 1
163, 169, 1, 120, 1, 224, 1
164, 166, 1, 129, 1, 208, 1
165, 160, 1, 141, 1, 214, 1
166, 178, 1, 125, 1, 220, 1
167, 157, 1, 132, 1, 215, 1
168, 175, 1, 131, 1, 222, 1
169, 186, 1, 149, 1, 202, 1
170, 228, 1, 127, 1, 224, 1
171, 225, 1, 165, 1, 253, 1
172, 204, 1, 142, 1, 261, 1
173, 182, 1, 165, 1, 286, 1
174, 201, 1, 137, 1, 297, 1
175, 238, 1, 138, 1, 264, 1
176, 190, 1, 125, 1, 288, 1
177, 234, 1, 167, 1, 269, 1
178, 231, 1, 145, 1, 291, 1
179, 205, 1, 121, 1, 267, 1
180, 181, 1, 130, 1, 263, 1
181, 185, 1, 143, 1, 258, 1
182, 203, 1, 121, 1, 250, 1
183, 208, 1, 160, 1, 245, 1
184, 169, 1, 127, 1, 243, 1
185, 183, 1, 143, 1, 209, 1
186, 191, 1, 139, 1, 226, 1
187, 165, 1, 129, 1, 251, 1
188, 177, 1, 148, 1, 269, 1
189, 176, 1, 134, 1, 248, 1
190, 174, 1, 141, 1, 227, 1
191, 206, 1, 144, 1, 214, 1
192, 161, 1, 131, 1, 267, 1
193, 146, 1, 130, 1, 217, 1
194, 163, 1, 142, 1, 233, 1
195, 209, 1, 138, 1, 226, 1
196, 189, 1, 144, 1, 218, 1
197, 172, 1, 118, 1, 221, 1
198, 179, 1, 136, 1, 224, 1
199, 164, 1, 129, 1, 229, 1
200, 150, 1, 133, 1, 232, 1
201, 154, 1, 122, 1, 214, 1
202, 152, 1, 141, 1, 224, 1
203, 166, 1, 110, 1, 213, 1
204, 160, 1, 137, 1, 222, 1
205, 144, 1, 128, 1, 202, 1
206, 144, 1, 137, 1, 198, 1
207, 150, 1, 107, 1, 240, 1
208, 151, 1, 120, 1, 201, 1
209, 156, 1, 137, 1, 204, 1
